number,quote
573,"But why not? Why shouldnt
he? Ill swear the man is perfectly square and aboveboard."
574,"You saw Mr. Ackroyd put this money away last night when he was
dressing for dinner? You are sure he had not paid away any of it
already?"
575,"Im sure he hadnt. He even said, I dont want to take a hundred
pounds down to dinner with me. Too bulgy."
576,"Either he paid out
that forty pounds sometime last evening, or else it has been stolen."
577,"It was yesterday afternoon that Mr. Ackroyd dismissed you—or you
dismissed yourself, was it not?"
578,"what the papers the girl
disarranged could have been for Ackroyd to have got into such a state
about them? I wonder if there is any clew there to the mystery."
579,"The secretary said there were no papers of particular importance on
the desk,"
580,"It strikes you as odd that Ackroyd should have flown into a rage about
so trivial a matter?"
581,"And I was able to tell
him the way people were already talking about it."
582,"Im trying to judge the thing
fair and square. Im a local man, and Ive seen Captain Paton many
times in Cranchester. Im not wanting him to be the guilty one—but its
bad whichever way you look at it. If hes innocent, why doesnt he come
forward? Weve got evidence against him, but its just possible that
that evidence could be explained away. Then why doesnt he give an
explanation?"
583,"Do you really think
thats the explanation of the telephone call?"
584,"I do not know. But I will tell you
this: I believe that when we find the explanation of that telephone
call we shall find the explanation of the murder."
585,"youve got to admit that those prints were made by some one who was in
the house that night?"
586,"Well, Ive taken the prints of every member of the household, every
one, mind you, from the old lady down to the kitchenmaid."
587,"that the fingerprints on the
dagger handle are those of Mr. Ackroyd himself. It is an easy matter to
verify. His body is still available."
588,"Ah! no. My theory is that the murderer wore gloves or wrapped
something round his hand. After the blow was struck, he picked up the
victims hand and closed it round the dagger handle."
589,"I would not seek to entrap you, mademoiselle. Will you not
trust me—and tell me where Ralph Paton is hiding?"
590,"I swear to you—swear
solemnly—that I have no idea where Ralph is, and that I have neither
seen him nor heard from him either on the day of—of the murder, or
since."
591,"will you let an old man congratulate you
on your courage and your loyalty? And will you not misunderstand me if
I ask you—ask you most solemnly—to postpone the announcement you speak
of for at least two days more?"
592,"I will continue
with what I was about to say. Understand this, I mean to arrive at
the truth. The truth, however ugly in itself, is always curious and
beautiful to the seeker after it. I am much aged, my powers may not
be what they were."
593,I appeal to you all. Tell me the truth—the whole truth.
594,"this man went to the summer-house to meet somebody. Who was that
somebody?"
595,You will remember that Mrs. Ackroyd and her daughter came over from Canada to live here?
596,"I shall have to speak
as a medical man. Ralphs nerves must have gone phut! If he suddenly
found out that his uncle had been murdered within a few minutes of his
leaving him—after, perhaps, a rather stormy interview—well, he might
get the wind up and clear right out. Men have been known to do that—act
guiltily when theyre perfectly innocent."
597,"That is where we disagree, you and I. Three
motives—it is almost too much. I am inclined to believe that, after
all, Ralph Paton is innocent."
598,"He wants to know whether Ralph Patons boots were black or brown,"
599,"Hed just come from The
Larches. M. Mr. Raymond thought that he might be here,
or that you might know where he was."
600,"When the professional part of the conversation
was over, we talked for a few minutes about poisons, and the ease or
difficulty of detecting them, and about drug-taking and drug-takers."
601,"Oh, its of no consequence, really. But, as a matter of fact, my
conscience has been pricking me ever since yesterday afternoon. You
accused us all of keeping back something, M. I plead guilty. Ive had something up my sleeve."
602,"See you, when I know that any one is hiding things from me,
I suspect that the thing hidden may be something very bad indeed. You
have done well."
603,"A mere bagatelle—but if he had not been in the
billiard room—who knows? After all, many crimes have been committed for
the sake of less than five hundred pounds. It all depends on what sum
is sufficient to break a man. A question of the relativity, is it not
so? Have you reflected, my friend, that many people in that house stood
to benefit by Mr. Ackroyds death? Mrs. Ackroyd, Miss Flora, young Mr. Raymond, the housekeeper, Miss Russell. Only one, in fact, does not,
Major Blunt."
604,"there is a saying, is
there not, that Englishmen conceal only one thing—their love? And Major
Blunt, I should say, is not good at concealments."
