number,quote
689,"I’ve got a perfectly good explanation for what—I admit—looks a bit fishy. As a matter of fact, the day before I had slipped a jolly fine cylinder seal into my coat pocket instead of putting it in the antika room—forgot all about it. And then I discovered I’d been and lost it out of my pocket—dropped it somewhere. I didn’t want to get into a row about it so I decided I’d have a jolly good search on the quiet. I was pretty sure I’d dropped it on the way to or from the dig. I rushed over my business in Hassanieh. Sent a walad to do some of the shopping and got back early. I stuck the bus where it wouldn’t show and had a jolly good hunt for over an hour. And didn’t find the damned thing at that! Then I got into the bus and drove on to the house. Naturally, everyone thought I’d just got back."
690,And you did not undeceive them?
691,"Well, that was pretty natural under the circumstances, don’t you think?"
692,"I hardly agree,"
693,"Oh, come now—don’t go looking for trouble—that’s my motto! But you can’t fasten anything on me. I never went into the courtyard, and you can’t find anyone who’ll say I did."
694,"That, of course, has been the difficulty,"
695,"The evidence of the servants that no one entered the courtyard from outside. But it occurred to me, upon reflection, that that was really not what they had said. They had sworn that no stranger had entered the premises. They had not been asked if a member of the expedition had done so."
696,"Ah! but that raises rather an interesting question. They would notice a stranger undoubtedly—but would they have even noticed a member of the expedition? The members of the staff are passing in and out all day. The servants would hardly notice their going and coming. It is possible, I think, that either Mr. Carey or Mr. Coleman might have entered and the servants’ minds would have no remembrance of such an event."
697,Bunkum!
698,"Of the two, I think Mr. Carey was the least likely to be noticed going or coming. Mr. Coleman had started to Hassanieh in the car that morning and he would be expected to return in it. His arrival on foot would therefore be noticeable."
699,"As yet I am only taking you all on a journey—my journey towards the truth. I had now established one fact—that all the members of the expedition staff, and also Nurse Leatheran, could in actual fact have committed the murder. That there was very little likelihood of some of them having committed it was a secondary matter.

“I had examined means and opportunity. I next passed to motive. I discovered that one and all of you could be credited with a motive!"
700,"Not me! Why, I was a stranger. I’d only just come."
701,"Eh bien, ma soeur, and was not that just what Mrs. Leidner had been fearing? A stranger from outside?"
702,"My attention was immediately attracted towards Mr. and Mrs. Mercado, who were both of them clearly in a state of great agitation and unrest. I considered first Mrs. Mercado. Was she capable of murder, and if so for what reasons?

“Mrs. Mercado’s physique was frail. At first sight it did not seem possible that she could have had the physical strength to strike down a woman like Mrs. Leidner with a heavy stone implement. If, however, Mrs. Leidner had been on her knees at the time, the thing would at least be physically possible. There are ways in which one woman can induce another to go down on her knees. Oh! not emotional ways! For instance, a woman might be turning up the hem of a skirt and ask another woman to put in the pins for her. The second woman would kneel on the ground quite unsuspectingly.

“But the motive? Nurse Leatheran had told me of the angry glances she had seen Mrs. Mercado direct at Mrs. Leidner. Mr. Mercado had evidently succumbed easily to Mrs. Leidner’s spell. But I did not think the solution was to be found in mere jealousy. I was sure Mrs. Leidner was not in the least interested really in Mr. Mercado—and doubtless Mrs. Mercado was aware of the fact. She might be furious with her for the moment, but for murder there would have to be greater provocation. But Mrs. Mercado was essentially a fiercely maternal type. From the way she looked at her husband I realized, not only that she loved him, but that she would fight for him tooth and nail—and more than that—that she envisaged the possibility of having to do so. She was constantly on her guard and uneasy. The uneasiness was for him—not for herself. And when I studied Mr. Mercado I could make a fairly easy guess at what the trouble was. I took means to assure myself of the truth of my guess. Mr. Mercado was a drug addict—in an advanced stage of the craving.

“Now I need probably not tell you all that the taking of drugs over a long period has the result of considerably blunting the moral sense.

“Under the influence of drugs a man commits actions that he would not have dreamed of committing a few years earlier before he began the practice. In some cases a man has committed murder—and it has been difficult to say whether he was wholly responsible for his actions or not. The law of different countries varies slightly on that point. The chief characteristic of the drug-fiend criminal is overweening confidence in his own cleverness.

“I thought it possible that there was some discreditable incident, perhaps a criminal incident, in Mr. Mercado’s past which his wife had somehow or other succeeded in hushing up. Nevertheless his career hung on a thread. If anything of this past incident were bruited about, Mr. Mercado would be ruined. His wife was always on the watch. But there was Mrs. Leidner to be reckoned with. She had a sharp intelligence and a love of power. She might even induce the wretched man to confide in her. It would just have suited her peculiar temperament to feel she knew a secret which she could reveal at any minute with disastrous effects.

“Here, then, was a possible motive for murder on the part of the Mercados. To protect her mate, Mrs. Mercado, I felt sure, would stick at nothing! Both she and her husband had had the opportunity—during that ten minutes when the courtyard was empty."
